SMILES,PUBCHEM_ACTIVITY_OUTCOME
CC1=NN(C=C1)CC(=O)N2CCCC(C2)NC3=CC(=C(C=C3)OC)OC,0
C1=CC=C2C(=C1)C(=NN2CC3=CC=C(C=C3)Cl)C(=O)O,0
C1=CC=C(C=C1)COC2=CC=C(C=C2)N3C(=O)C4=C(C3=O)C=C(C=C4)C(=O)O,0
CC1=CC=C(C=C1)NC(=O)NN2C=NN=C2,0
CCC(C)N(C1CCS(=O)(=O)C1)C(=O)COC(=O)CSC2=CC(=C(C=C2)C)C,0
CCOC1=CC=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)C(=O)NC4=C(SC(=S)N34)C(=O)NC(C)C,0
CC(C(=O)OC)N1C(=O)C2=C(N=N1)SC(=C2)C3=CC=CC=C3,0
CCN(C1=CC=C(C=C1)OC)S(=O)(=O)C2=CC3=C(C=C2)N(CC3)C(=O)CCC(=O)O,0
CCOC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC4=CC=CC=C4S3,0
CN(C)/C=C(\C(=O)N1CCN(CC1)C2=CC(=C(C=C2)Cl)Cl)/C(=O)OC,0
CCOC(=O)C1=C(C2=CC=CC=C2N1)NC(=O)NC3=CC=C(C=C3)OC,0
CC(C(=O)NCC1=CC=C(C=C1)F)N2C=CC3=C2C=CC(=C3)S(=O)(=O)N4CCCC4,0
COC1=CC=C(C=C1)C2=NOC(=N2)N3CCC(CC3)C(=O)NC4=CC=C(C=C4)OC,0
C1CN(CCN1CC2=CC=CC=C2)/N=C/C(=C\C3=CC=CC=C3)/Br,0
CC(C)CN1C(=C(C(=O)NC1=O)N(CC(C)C)C(=O)CSC2=NN=CN2C3=CC=CC=C3)N,0
C1CC(CN(C1)CC2=NC(=NO2)CC3=CC=CC=C3)CN4CCOCC4,0
CCOC1=CC=C(C=C1)CNC(=O)CS(=O)(=O)CC2=C(OC(=N2)C3=CC=C(C=C3)OC)C,0
CC(C)(CO)C(C(=O)NCCCO)O,0
C1=NC(=C2C(=N1)NC(=S)N2)N,0
CC1=NOC(=C1)CNC(=O)C2=CC(=CC=C2)OC3CCN(CC3)S(=O)(=O)N(C)C,0
CC1=CC(=C(C=C1)C)NC(=O)CCN2CCOCC2,0
CC1=NC2=C(N1)C3(CCN(CC3)CC4=CC=CC=C4)C(=C(O2)N)C#N.Cl,0
CN(C1CCCCC1)C(=O)COC(=O)C2=CC(=CN=C2)Br,0
COC1=CC=CC=C1NC(=O)NC2=NC(=CS2)CC(=O)N3CCN(CC3)C4=CC=CC=C4F,0
CC1=CC(=NC(=N1)SC)NC(=O)N,0
CC1=CC2=C(N1)C=CC(=C2)CNC(=O)C,0
C1=CC(=CC(=C1)Cl)C2=CC=C(O2)C(=O)NC3=CC=CC4=NSN=C43,0
CC1=C(C=CC=C1NC(=O)C2=CC=CC=C2NC(=O)COC3=CC=CC=C3)C(=O)O,0
CC1=CC(=C(C=C1)C)S(=O)(=O)NCC2=CC=C(C=C2)C(=O)N3CCN(CC3)C4=CC=C(C=C4)OC,0
C1COC2=C(O1)C=CC(=C2)N3C(=C(N=N3)C(=O)NC4=CC(=CC=C4)F)N,0
COC1=CC=CC(=C1)NC(=O)CSC2=NN=C(O2)C3=CN=CC=C3,0
CC1=CC(=C(C=C1)SCN2C(=O)C3=CC=CC=C3N=N2)C,0
C1=CC=C(C=C1)CC2C(=O)N(C(=O)N2)CC(=O)NC3=CC=CC=C3OC(F)F,0
CCCN1C(=O)NN=C1SCC(=O)NCCC2=C(C=C(C=C2)Cl)Cl,0
CC12CN3CC(C1=O)(CN(C2)C34CCCCC4)C5=CC=CC=C5,0
C[C@H]1CCCCO[C@@H]([C@H](CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)CCC(F)(F)F)[C@@H](C)CO)C)CN(C)CC3=CC=CC=C3,0
CC1CN(CCN1C2=CC=CC(=C2)C)C(=S)NC3=CC4=C(C=C3)N=C(C=C4C)N5CCOCC5,0
CC(=O)OC1C=CCC2C1C(C3=C(C2=O)C=CC=C3O)O,0
CC1=C(C(=CC=C1)C)NC(=O)N2CCN(CC2)C3=NC4=CC=CC=C4S3,0
CC(=C)C1=CC(=CC=C1)C(C)(C)NC(=O)NC2=CC=C(C=C2)OC,0
C1CN(CCC1CC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)C(=O)O,0
CC1=C(C=NC=C1)CNC(=O)C2=CC=CC=C2,0
CC1=C(CC(=O)N1CCC2=CNC3=C2C=C(C=C3)OC)C(=O)OC,0
CCCCCC(=O)N1C[C@@H]([C@H](C[C@@H]1C2=CC=C(C=C2)C)O)N3C=C(N=N3)C4=CC=C(C=C4)F,0
COC1=CC=C(C=C1)C=NNC2=NC(=O)C=C(S2)C(=O)OC,0
C1=CC(=CC=C1CNS(=O)(=O)C2=C(C=CC(=C2)Br)Br)F,0
COC1=CC=CC=C1NC(=O)CCCC(=O)OCC#C,0
CCN(CC1=CC=CC=C1)C(=O)CN2C=C(C(=C2)S(=O)(=O)NC)S(=O)(=O)NC,0
CC1=C(C(=NO1)C)S(=O)(=O)N(CC(=O)NC2=CC(=C(C=C2)OC)OC)C3=CC=C(C=C3)C(C)C,0
COC(=O)C1=CC(=O)N(C(=NC2=CC(=C(C=C2)F)Cl)S1)CC3=CC4=C(C=C3)OCO4,0
CC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)N3CCC4(CC3)CC(=NO4)C5=CC(=CC=C5)Br)[N+](=O)[O-],0
C1CN(C(C(=O)N1)CC(=O)NCCN2C=CC=N2)CC3=CC=CC=C3C(F)(F)F,0
CN(CC1=CC=CC=C1)S(=O)(=O)C2=NN=C(S2)NC(=O)C3=CC(=CC=C3)OC,0
CC1=CC=C(C=C1)NC(=O)CN2CCOCC2,0
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N3CCOCC3,0
COCCN1C=NN=C1SCC(=O)NC2=C(C3=C(S2)CCC3)C#N,0
CC(C)C1=CC(=NC(=N1)N)C(=O)N2CCCC(C2)NC3=CC=C(C=C3)F,0
CC1CCN=C(S1)N.Cl,0
CC1=CC(=C(C=C1)C)C(=O)CCC(=O)NC2=CN=CC=C2,0
CCOCCCN1C=NC2=C[N+](=CC(=C21)Br)CC(=O)C3=CC=C(C=C3)Cl.[Br-],0
CCOC1=CC=C(C=C1)C2=NC(=C(O2)C)CSCC(=O)N3CCC(CC3)C(=O)OCC,0
CCOC(=O)C1=CC=C(C=C1)OC2=NC(=NC(=N2)OC)N(C)C,0
CC1=CC=C(C=C1)S(=O)(=O)NC(CC(=O)N2CCOCC2)C3=CC=CO3,0
CC1=C(C(=NO1)C)CN2C(=O)C3=C(C2=O)C(=CC=C3)[N+](=O)[O-],0
C1OC2=C(O1)C=C(C=C2)NC(=O)CSC3=NN4C(=NN=C4C5=CC=NC=C5)C=C3,0
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2=CC(=CC=C2)S(=O)(=O)N(C)C,0
C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl,0
CCCCN1C(=C(C(=O)NC1=O)N(CCOC)C(=O)C2=CC=C(O2)C3=CC=C(C=C3)C(=O)C)N,0
CC1=CC=CC=C1NC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CO3,0
CC1(C2=C(C=CC(=C2)C3=CC(=CC=C3)C(F)(F)F)NC1=O)CC4=CC(=CC=C4)C#N,0
COC1=CC=CC=C1N2CCN(CC2)C(=O)CSC3=NC4=CC=CC=C4N3,0
C1[C@@H](O[C@]2(CC3=CC=CC=C3CO2)[C@H]([C@@H]1O)O)CCO,0
CC(C)OC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)NC(=O)CC3C4=CC=CC=C4C(=O)O3,0
C1=CC=C(C=C1)[C@@H](CO)NC(=O)[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O,0
CC1=C(N=C(O1)C2=CC(=C(C=C2)OC)OC)CS(=O)CC(=O)NCCCN3CCOCC3,0
COC1=CC=CC(=C1)C2=NNN=C2C3=CC(=O)C[C@@H](C3)C4=CC=C(C=C4)F,0
CC1=CC(=O)C(=NN1C2=CC=CC=C2Cl)C(=O)NC3=CC=CC(=C3)C(=O)NC4CC4,0
CC(CCC1=CC=CC=C1)NC(=O)CNC(=O)N2CC(=O)NC3=CC=CC=C32,0
COC1=C(C=C(C=C1)C2=CSC(=N2)CC3=NN=C4N3CCCCC4)OC.Br,0
CS(=O)(=O)O.C1CCC(CC1)(C2=CC(=CC=C2)N=C=S)N3CCCCC3,0
C1CN(CCN1C2=NC3=CC=CC=C3S2)C(=O)NC4=CC=CC=C4,0
COC(=O)[C@@H]1C[C@@]2([C@H](N1CC(C3=CC=CC=C3)C4=CC=CC=C4)C[C@H]([C@H]([C@H]2O)O)O)O,0
C1=CC=C(C=C1)/C=C/C=N/N2C(=NNC2=S)C3=CN=CC=C3,0
CCCCOC1=CC=C(C=C1)C(=O)NCC(=O)NC2CCC(CC2)C,0
CC1=CC(=CC=C1)N2C(=O)C3C4CC(C3C2=O)C=C4,0
CC1=C(OC2=CC=CC=C12)C(=O)OCC(=O)C3=C(N(C(=O)N(C3=O)C)CC(C)C)N,0
C1CN(C(OC1)CNC(=O)C(=O)NCCCO)S(=O)(=O)C2=CC=CS2,0
CC1=C(C(=CC=C1)C)NC(=O)CN(C)C(=O)CC2C3=CC=CC=C3C(=O)O2,0
COC1=CC(=C(C=C1)OC)S(=O)(=O)N/N=C\C2=CC3=C(C=C2)OCO3,0
CCOC1=CC=C(C=C1)NC(=S)N2C(CC3=CC=CC=C32)C,0
CCN1CCN(CC1)CC2=NC3=C(N2CCOCC)C(=O)N(C(=O)N3C)C,0
CC1=CC=CC=C1N2C(=NN=C2SC(C)C(=O)NCC3CCCO3)C4=CC=NC=C4,0
CCOC(=O)C1CCN(CC1)C(=O)CN2C(=O)CSC3=C2C=C(C=C3)S(=O)(=O)N4CCOCC4,0
CC1=CC=CC=C1OCC(=O)NC2=CC(=CC=C2)S(=O)(=O)NC3=NCCC3,0
CCOC(=O)C1=C(C(=C(N1)C)C(=O)OCC(=O)N(CC2=CC=CC=C2)C(C)C)C,0
CC1=C(C(=CC=C1)C(=O)OCC(=O)C2=C(N(C(=O)N(C2=O)C)CC(C)C)N)[N+](=O)[O-],0
CC[C@@H]1C=C([C@@H](N1S(=O)(=O)C2=CC=C(C=C2)C)C3=CC=C(C=C3)Cl)C(=O)O,0
CC(CC1=CNC2=CC=CC=C21)NC(=O)OCCCl,0
CCN(C[C@@H]1[C@H]2[C@H](C(=O)N(C2=O)C)[C@](N1)(C)C(=O)OC)C(=O)NC3=CC=C(C=C3)Cl.C(=O)(C(F)(F)F)O,0
CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC=CC=N2,0
CN1C(=NN=N1)SCC(=O)N2C3=CC=CC=C3SC4=CC=CC=C42,0
C1C[C@@H](N(C1)C(=O)[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)C(=O)OCC5=CC=CC=C5,0
CC1=C(SC(=N1)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)N3CCOCC3)F)C(=O)C,0
C1CN(C(=O)N1)CCNC(=O)C2=CC=CC=C2NC(=O)NC3=C(C=C(C=C3)F)F,0
CC1=NC2=C(S1)C=C(C=C2)S(=O)(=O)CCC(=O)NCC3=CC=C(C=C3)Cl,0
CCCCN(CC)C(=O)CN1C2=C(COC3=C2C=C(C=C3)C)C=N1,0
CC1CC(CC(C1(/C=C/C(C)OC2C(C(C(C(O2)CO)O)O)O)O)(C)C)O,0
CC(C(=O)NC1=C(C2=C(S1)CCCCC2)C#N)N3C(=O)C4=CC=CC=C4C3=O,0
CN1C(=C(C(=O)N(C1=O)C)C(=O)C2=CC=CC=C2)O,0
CC1=CC(=C2C=C(C(=O)NC2=C1)CN(CCN3CCCC3)C(=O)NC4=CC=C(C=C4)F)C,0
CC(C)(C)C(=O)C1=C(NC(=C1C2=C(C=C(C=C2)Cl)Cl)C(=O)C3=CC=CC=C3)N,0
C1CCN(C1)C2=NC(=NC(=N2)N/N=C/C3=CN=CC=C3)N4CCCC4,0
C1=CC=C(C=C1)CN2C(=C(C(=O)NC2=O)N(CC3=CC=CO3)C(=O)C4=CC(=CC=C4)F)N,0
CC1=CC(=NC(=N1)SCC(=O)C2=CC(=C(C=C2)F)C)C,0
CC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=NN(C(=O)CC3)C4=CC=CC=C4,0
COC1=CC=CC=C1C(=O)COC(=O)C2=C(C=CC(=C2)S(=O)(=O)N3CCCCC3)N4CCOCC4,0
CC1=NC2=CC(=C(C=C2S1)[N+](=O)[O-])Cl,0
C1CN=C(SC1)NC2=CC=C(C=C2)OC(F)(F)F,0
COC1=CC=C(C=C1)NC(=O)CNS(=O)(=O)C2=CC=CS2,0
CCCN1CCN(CC1)C(=S)NC2=CC=C(C=C2)S(=O)(=O)N,0
C/C(=C\C1=CC=CO1)/C=N/N2C(=NNC2=S)C3=CC=CC=C3,0
CN(CC(=O)N1CCCCC1)S(=O)(=O)C2=CC(=C(C=C2)OC)Cl,0
CC1=CC(=CC(=C1)N(CC(=O)NCC2=CC=CO2)S(=O)(=O)C3=CC=CC=C3)C,0
C1=CC=C(C=C1)CC(=O)NCC(=O)N/N=C/C2=CC=C(S2)[N+](=O)[O-],0
C1=CC=C(C(=C1)C(=O)O)NC2=CC(=NC=C2)C(F)(F)F,0
C1CN(CCN1C2=CC=CC=C2)C(=O)C3=NOC(=C3)C4=CC=CO4,0
CCC(C)N1C(=NN=C1SCC(=O)NCC2=CC=CO2)C3=CC(=CC=C3)S(=O)(=O)N4CCOCC4,0
COC1=C(C=CC(=C1)C(=O)O)O,0
C[C@H](C1=CC=CC2=CC=CC=C21)NC(=O)CN3C=NC4=C3N=CN=C4OCC5=CC=CC=C5,0
CC(C)(C)C1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4O3,0
COC1=C(C=C(C(=C1)CCNC(=O)OC)S(=O)(=O)N2CC(=O)NC3=CC=CC=C32)OC,0
CC1=CC(=C(C=C1)C(C)C)OCC(=O)OCC(=O)NC2CC2,0
CC1=CSC(=N1)NC(=O)C,0
C1CCC(C(C1)C(=O)NCCC2=CC(=CC=C2)Cl)C(=O)O,0
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,0
CC1=CC(=CC(=C1Cl)C)OC(C)C(=O)N(CC2=CC=CO2)C3CCS(=O)(=O)C3,0
CC1=C(NC2=C1C=CC(=C2)C(F)(F)F)C3(CCCCC3)O,0
COC(=O)CN1C(C2=C(C=CC(=C2)Cl)N=C1C3=CC=C(C=C3)Cl)C4=CC=CC=C4,0
CCOC(=O)C1=CC=CC=C1NC(=O)C2=CC3=C(C=C2)C(=C4CCCCC4=N3)SCC(=O)O,0
C1=CC=C2C(=C1)/C(=C/C3=CC=C(C=C3)[N+](=O)[O-])/C(=O)N2,0
CCC(C)(C)NC(=O)CN(C(=O)C(=O)NC1=CC2=C(C=C1)OCCO2)N3CCOCC3,0
CN1C2=C(C(=O)NC1=O)N(C(=N2)N3CCCC3)CCO,0
COC1=CC=CC=C1CC(=O)NNC(=O)C2=CC=CS2,0
CS(=O)(=O)C1=CC2=C(C=C1)N=C(S2)NC(=O)C3CCCCC3,0
CC1=CC(=NN1C(=O)CNC(=O)/C=C/C2=CC=CC=C2OC)C,0
CCOC(=O)C1CCN(CC1)C(=O)NC2=CC=CC=C2Cl,0
COC1=CC=CC(=C1)C2=NC3=CC(=NN3C(=C2)N4CCN(CC4)C(=O)C5=COC=C5)C6=CC(=CC=C6)Cl,0
CC1=CC=CC=C1C(=O)NCC(C2=CC=C(C=C2)OC)N3CCCC3,0
CCCCN1C(=C(C(=O)NC1=O)N(CCOC)C(=O)C2=CC3=C(S2)CCC(C3)C)N,0
CC1=CC(=NC=C1)NC(=O)C2=CC(=CC=C2)NC(=O)CC3C(=O)N=C(S3)N4CCCCC4,0
CC(C)C1=NC2=C(C3=C1CCC3)C4=C(S2)C(=S)N=CN4,0
CC(C)(C)C1=C(C=CC(=C1)OC(=O)CC2=CC=CC=C2)O,0
CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSCC(=O)NC3=NOC(=C3)C,0
CN1C2=C(C=CC(=C2)Cl)C(=CC1=O)SCC(=O)N3CCC4(CC3)OCCO4,0
COC1=CC=C(C=C1)C(C2=NC(=CS2)C3=CC(=CC=C3)O)O,0
CC1=CSC(=O)N1CC(=O)OCC2=NN=C(O2)C3=CC=CC=C3,0
CC1(CCN1C(=O)C2(CC2)C3=CC=C(C=C3)Cl)C(=O)NS(=O)(=O)C4=CC=C(C=C4)Cl,0
CC1=C2C(=CC=C1)SC(=N2)NNC(=O)C3=COCCO3,0
COC1=CC2=C(C=C1)N=C(N2)SCC(=O)NC3=CC=CC=C3,0
C1=CC=C2C(=C1)C3=NC4=C(C=CC(=C4)F)N=C3N2,0
C[C@]12CCC(=O)C=C1C(=C)CC3C2CC([C@]4(C3CC[C@]45C6(COCO6)OCO5)C)O,0
CN1CCN(C(C1)C2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)C(F)(F)F,0
COC1=CC=C(C=C1)N2CCN(CC2)C(=O)COC(=O)C3=CC=CO3,0
C1C(C=CS1(=O)=O)NC(=O)CN2C(=O)/C(=C/C3=CC=C(C=C3)Cl)/SC2=S,0
CC(=O)NC1=CC2=C(C=C1)N(C(=NC(=O)C3=CC=CS3)S2)CC=C,0
CC1=CC(=NC(=C1C#N)OCC2CCCO2)C,0
C1CCCC(CC1)NC(=O)CCS(=O)(=O)C2=CC=CC=C2Cl,0
CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=CC=C2OC)C(=O)NCC(C3=CC=CS3)N4CCOCC4,0
C1C=CCC(C1C(=O)NCCC2=CC(=CC=C2)Cl)C(=O)O,0
C1CC1NC(=O)COC(=O)C2=C(C=CC(=C2)S(=O)(=O)N3CCOCC3)F,0
CC1CCN(CC1)C(=O)CNC(=O)C2=NN(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)OC,0
CC1=NCCN1S(=O)(=O)C2=C(C=CC(=C2)Cl)OC,0
CN1C2=C(C=C(C=C2)/C=C/3\C(=O)N(C(=O)S3)CC(=O)N4CCOCC4)N(C1=O)C,0
CCOC(=O)C1=C(OC2=C(C1C3=CC=C(C=C3)C)C=CC(=C2)O)N,0
COC(=O)C[C@H]1CC[C@H]([C@H](O1)CO)NC(=O)C2CC2,0
CC1=CC(=C(C=C1)NC(=O)CN(C)S(=O)(=O)C2=CC=C(S2)Cl)O,0
C1CCCN(CCC1)C(=O)CNC(=O)C2=CC(=CC=C2)[N+](=O)[O-],0
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,0
COC1=C(C=C(C=C1)C(C(=O)NC2CCCC2)N(CC3=CC=CC=C3)C(=O)C4=C(C(=NS4)C(=O)N)N)OC,0
CC1=CC(=CC=C1)C2=NC3=C(C=CC(=C3)Cl)C(=N2)C4=CC(=CC=C4)OC,0
CCCCC1=CN(N=N1)[C@@H](CCCCNC(=O)OC(C)(C)C)C(=O)N2CCN(CC2)C(=O)OC(C)(C)C,0
CS(=O)(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)NCC3=CC=CO3,0
C1CCC2=C(C1)C3=C(S2)N=C4C(=CC=CN4C3=O)C(=O)NCC5=CC=CO5,0
CC(=O)NCCNC(=O)C1(CC2=C(C=CN=C2O1)C3=CC=C(C=C3)C(=O)N)C,0
CCOC1=CC=C(C=C1)OCC(=O)NCC2=NNC(=O)C3=CC=CC=C32,0
COC1=CC=C(C=C1)N2CCN(CC2)C3=CC(=O)N(C(=O)N3)CC4=CC=C(C=C4)F,0
CCOC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)NC(=O)C3=CC=CC=C3)Br,0
CCC(=NCCC1=CNC2=CC=CC=C21)C3=C(N(C(=O)N(C3=O)C)C)O,0
CC1(CCCCC1=O)/[N+](=C\C2=CC=CC=C2F)/[O-],0
COC1=CC2=C(C=C1)NC=C2CCN3C(=O)C4=C(C3=O)C=C(C=C4)C(=O)O,0
CCOCCN1C(=O)C2=C(N=C3N2CC(CN3CCC4=CC=CC=C4)C)N(C1=O)C,0
CC(C)(C)OC(=O)N1CCC(CC1)NC(=O)C2=C(NC=N2)C(=O)NCC(=O)OCC3=CC=CC=C3,0
C=CCN1C(=NN=C1SCC(=O)NC2CCCCC2)C3=CC=CC=N3,0
CCOC(=O)[C@H]1[C@H]2COC3=C([C@@H]2N4[C@]1(C(=O)N(CC4=O)CC5=CC=CO5)C)C=C(C=C3)C,0
COC1=CC(=NC(=N1)NC(=S)NC(=O)C2=CC=CC=C2)OC,0
CC1=CC=C(S1)CNCCC2=CC(=C(C=C2)OC)OC.Cl,0
CC1=CC(=C(S1)C)S(=O)(=O)NC2=CN=CC=C2,0
C1=CC(=CC(=C1)O)NC(=O)COC2=CC(=C(C=C2Cl)Cl)Cl,0
CC1=CC(=NO1)NC(=O)COC2=CC=CC(=C2)[N+](=O)[O-],0
C1CN(C2=C1C=C(C=C2)S(=O)(=O)N3CCN(CC3)C4=CC=C(C=C4)F)C(=O)CCC(=O)O,0
CCOC1=CC=C(C=C1)S(=O)(=O)NCC2(CCCCC2)N3CCCCC3,0
CC(CCC(=O)NCCNC(=O)CCC(C)O)O,0
CCN(CC)S(=O)(=O)C1=CC=CC(=C1)NC(=O)CN2C(=O)C3=C(C2=O)C=C(C=C3)[N+](=O)[O-],0
C1CC(C2=C(C1)N(N=C2)C3=C(C=C(C=C3)F)F)NC(=O)CCC4=CC=NC=C4,0
CC1=CC(=C(C=C1)NC(=O)NC(=O)COC(=O)C2=C(C=C(C=C2)O)O)C,0
CCOC1=CC=CC=C1C2C(=C(NC(=O)N2)CS(=O)(=O)C3=CC=CC=C3)C(=O)OCC,0
C[C@@H]1CN(S(=O)(=O)C2=C(C=C(C=C2)C3=CC=CC=C3)O[C@@H]1CN(C)CC4=CC=CC=C4C(=O)O)[C@@H](C)CO,0
CN(CC1=NC(=NO1)C2=CC=CC=C2)C(=O)C3=CC=CO3,0
CCOC(=O)C1CCN(CC1)S(=O)(=O)C2=C(N(C(=O)N(C2=O)C)C)C,0
C1CCC(CC1)N2C(=NNC2=S)CSCC3=CC=CC=C3Cl,0
CC1=NC2=CC=CC=C2C(=O)N1/N=C/C3=CN=CC=C3,0
C1=CC=C(C=C1)NC(=O)NC2=NN=C(S2)SCC3=CC=C(C=C3)Cl,0
CC1(CC(=O)C(C(=O)C1)C(=O)C2=CC=CC=C2)C,0
CC1=CC(=NO1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCCCC3,0
CN1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=CC(=CC(=C3)C(=O)N)C(=O)N,0
CC(C(=O)NC1CC1)SC2=NN=C(S2)NC3=CC=CC=C3OC,0
COC1=CC=C(C=C1)C2CC(=NN2C(=O)COC(=O)C3CCC(=O)N3)C4=CC5=CC=CC=C5C=C4,0
CC1=CC=C(O1)C(=O)NNC(=O)CN2C=CC(=N2)C(F)(F)F,0
CC1(CC2=C(C=CN=C2O1)C3=CC(=CC=C3)C(=O)N)C(=O)NCC4CC4,0
CCC(=O)N1CCCC(C1)(C)C(=O)NC2=CC(=C(C=C2)C)C,0
C1CC=CC(=NNC(=S)N)C1,0
C1CCC2(C1)C(=O)N(C(=O)N2)CC(=O)OCC3=C(C=CC=C3Cl)F,0
C[C@H]1CN(C(=O)C2=C(C=CC(=C2)NS(=O)(=O)C3=C(ON=C3C)C)O[C@@H]1CN(C)C(=O)NC4CCCCC4)[C@H](C)CO,0
CCCC(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=O)O2,0
COCCN(CC1=CC=CC=C1)C(=O)C2=CC(=NC3=CC=CC=C32)C4=CC(=C(C=C4)OC)OC,0
CN(C1CC1)C(=O)C2=CC(=CC=C2)NC(=O)CC3=CC=C(C=C3)NC(=O)C4CCCN(C4)C(=O)CCC5=CC=CC=C5,0
C1CCC2=NC3=C(N2CC1)N=CN=C3N4CCC(CC4)C(=O)N5CCN(CC5)C6=CC(=CC=C6)Cl,0
COCC1=CC=C(O1)CN2CCC(CC2)N3C(=CC=N3)NC(=O)C(C4=CC=CC=C4)OC,0
CC1=C(C=C(C=C1)N(CC(=O)NC2CCCC2)C(=O)C3=C(ON=C3C)C)C,0
CC(C)CC(C1=CC=CC=C1)NS(=O)(=O)OCC(Cl)(Cl)Cl,0
COC1=C(C=C(C=C1)CCNC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCOCC3)OC,0
CC(C)CN1C(=C(C(=O)N(C1=O)C)C(=O)COC(=O)CCC2=CC=C(C=C2)OC)N,0
C1CCC(=NCC1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)COC(=O)C3=CC=CC=C3NCCO,0
CC1=CSC2=C1N=CN=C2N3CCN(CC3)C(=O)NC4=CC=CC=C4,0
C1=CC=C(C=C1)CN2C(=O)C3=C(C2=O)C=C(C=C3)C(=O)NC4=C(C=C(C=C4)Br)C(=O)O,0
C1CCCN(CC1)C(=O)CS(=O)(=O)C2=CC=CC=C2,0
CN(C1=CC=C(C=C1)OC)C(=O)C2=CC=C(C=C2)NC(=O)CCS(=O)(=O)C3=CC=CS3,0
CC1(N=C(N=C(N1C2=C(C=CC(=C2)Cl)Cl)N)N)C,0
CC1CC(NC(=S)N1CCCC(=O)NCC2=CC=CC=C2)(C)C,0
CC1=C(C=CC(=C1)S(=O)(=O)NC(C)C(=O)NCC2=CN=CC=C2)OC,0
CCOC(=O)N1CCC(CC1)N2C(C3=CC=CC=C3C2=O)NC4=CN=CC=C4,0
C1C2=C(C=CC(=C2)[N+](=O)[O-])C3=C1C(=CC=C3)C(=O)O,0
C1CN(CCN1C2=CC=C(C=C2)Cl)C(=O)CN3C4=C(C=CC=N4)N5C=CC=C5C3=O,0
COC1=CC=C(C=C1)NC(=O)CN2C(=C(N=N2)C(=O)NCC3=CC=CS3)N,0
CC1=CC=C(C=C1)S(=O)(=O)CC(=O)NC2=NC(=CS2)C(C)(C)C,0
CC(=O)N1CC2=CC=CC=C2CC1C(=O)NCC3=CC=CC=C3F,0
CN(C)C1=CC=C(C=C1)C(C(=O)NCC2=CC=CC=C2)N(CC3=CN=CC=C3)C(=O)C4=C(C(=NS4)C(=O)N)N,0
CC1=CC(=NC(=N1)OC2=NN(C(=O)C=C2)C)OC,0
C[C@@H]1CN(S(=O)(=O)C2=C(C=C(C=C2)Br)O[C@@H]1CN(C)S(=O)(=O)C3=CN(C=N3)C)[C@@H](C)CO,0
CCN1C(=O)C2=C(N=C1SCC(=O)OCC)SC3=C2CC(OC3)(C)C,0
CC1CC(=O)NC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C=C3)NC(=O)C)Cl,0
CC1=CC(=C(C(=C1C)CN2C3=CC=CC=C3N=C2CO)C)C,0
CCC1=CC=C(C=C1)N2C(=O)NC3=C(C2(C(=O)NCCCOCC)O)C=C(C=C3)Br,0
CCN1CCN(CC1)C(=S)NC2=CC(=CC=C2)[N+](=O)[O-],0
COC1=CC(=C(C=C1)N2CC(CC2=O)C(=O)NCCN3C(=O)/C(=C/C4=CN=CC=C4)/SC3=O)OC,0
CCC(=O)NC1=NC2=C(S1)COC3=CC=CC=C32,0
CC1=CC2=C(C=C1)N(N=C2)C(=O)CCC(=O)NCC3=CC=CC=C3Cl,0
